zi,chaizi
𫹀,⿰弓⿱自⿰幺𪠲
𫹁,⿰弓齒
𫹂,⿰弓⿱自魚
𫹃,⿰弓𠕰
𫹄,⿰皮𫜹
𫹅,⿰帚⿻久一
𫹆,⿳彑由八
𫹇,⿰㣇希
𫹈,⿳彑⿰米幺廾
𫹉,⿰酉彡
𫹊,⿰拜⿱冖⿷元彡
𫹋,⿰彳〢
𫹌,⿰彳女
𫹍,⿰彳支
𫹎,⿰彳木
𫹏,⿰彳攴
𫹐,⿰彳火
𫹑,⿰彳刋
𫹒,⿰彳吏
𫹓,⿰彳羽
𫹔,⿰彳⿱止口
𫹕,⿰彳羌
𫹖,⿰彳⿷匚羊
𫹗,⿰彳旻
𫹘,⿰彳牧
𫹙,⿰彳壴
𫹚,⿰彳封
𫹛,⿰彳斿
𫹜,⿰彳差
𫹝,⿰彳羗
𫹞,⿰彳馬
𫹟,⿰彳郢
𫹠,⿰彳笑
𫹡,⿰彳堇
𫹢,⿰彳啟
𫹣,⿰彳尞
𫹤,⿰彳黹
𫹥,⿰彳𰨚
𫹦,⿱直待
𫹧,⿰彳頡
𫹨,⿰彳頝
𫹩,⿰彳雚
𫹪,⿰彳嚴
𫹫,⿰忄丂
𫹬,⿱⺈㣺
𫹭,⿱乃心
𫹮,⿰忄与
𫹯,⿱干心
𫹰,⿱心门
𫹱,⿱巛心
𫹲,⿱⿻
𫹳,⿱戈心
𫹴,⿰忄韦
𫹵,⿱元心
𫹶,⿰忄少
𫹷,⿰忄双
𫹸,⿰𱝼⿹𠃌一
𫹹,⿱⿰厶⿹𠃌一心
𫹺,⿰忄石
𫹻,⿱未心
𫹼,⿰忄东
𫹽,⿰忄⿱𠂉𠃓
𫹾,⿱包心
𫹿,⿱宁心
𫺀,⿰忄⿺尢子
𫺁,⿱夹心
𫺂,⿰忄夹
𫺃,⿰忄𠯊
𫺄,⿱⿻
𫺅,⿳八斗心
𫺆,⿰忄华
𫺇,⿱𪞘心
𫺈,⿰忄汝
𫺉,⿱龹心
𫺊,⿰忄齐
𫺋,⿱汝心
𫺌,⿰忄贡
𫺍,⿱日㣽
𫺎,⿰忄邦
𫺏,⿰忄㒵
𫺐,⿱含心
𫺑,⿱𠇤心
𫺒,⿰忄间
𫺓,⿰忄闷
𫺔,⿱君心
𫺕,⿱卲心
𫺖,⿱𢫕心
𫺗,⿱⿰牙攵心
𫺘,⿰忄劳
𫺙,⿰忄𭁉
𫺚,⿱⿰舟又心
𫺛,⿱侃心
𫺜,⿱兔心
𫺝,⿰忄庚
𫺞,⿱炏心
𫺟,⿰忄㣇
𫺠,⿱珀心
𫺡,⿱玲心
𫺢,⿲丶十品
𫺣,⿰忄炭
𫺤,⿰忄貞
𫺥,⿰悍刂
𫺦,⿰忿甘
𫺧,⿰忄⿳亼𭕄口
𫺨,⿰忄拜
𫺩,⿱⿰冫甬心
𫺪,⿰忄养
𫺫,⿰忄郑
𫺬,⿰忄屏
𫺭,⿰忄怠
𫺮,⿱⿰臣攵心
𫺯,⿱恭心
𫺰,⿰忄荀
𫺱,⿰息𪟽
𫺲,⿱䏧心
𫺳,⿰忄差
𫺴,⿰忘肙
𫺵,⿱羔心
𫺶,⿰忄陣
𫺷,⿱难心
𫺸,⿱軟心
𫺹,⿰忄匮
𫺺,⿰忄常
𫺻,⿰忄眼
𫺼,⿰忄⿱爫⿰丨臼
𫺽,⿰息令
𫺾,⿰忿含
𫺿,⿰忄宿
𫻀,⿰忄寄
𫻁,⿰忄阋
𫻂,⿰怒艮
𫻃,⿰忄⿳左月土
𫻄,⿰忄菁
𫻅,⿰怕岌
𫻆,⿱猶心
𫻇,⿱⿰钅𠯑心
𫻈,⿰怒含
𫻉,⿰忍負
𫻊,⿰忄萱
𫻋,⿰怕事
𫻌,⿰忄慈
𫻍,⿱数心
𫻎,⿱歆心
𫻏,⿰忄辟
𫻐,⿰恐事
𫻑,⿰忄匱
𫻒,⿱圖心
𫻓,⿱㯎心
𫻔,⿰忄賤
𫻕,⿱罒態
𫻖,⿰忄膚
𫻗,⿰忄毅
𫻘,⿰忄⿳亠罒表
𫻙,⿱𭤊心
𫻚,⿱㱅心
𫻛,⿱心𫕻
𫻜,⿰忽然
𫻝,⿱霝心
𫻞,⿰忄𫉬
𫻟,⿰忄薏
𫻠,⿰悁朗
𫻡,⿰忄⿳亠吅⿱氺𧘇
𫻢,⿱⿰壹次心
𫻣,⿰愧卒
𫻤,⿰忄顔
𫻥,⿱羈心
𫻦,⿰丂戈
𫻧,⿰力戈
𫻨,⿰戈大
𫻩,⿹戈丰
𫻪,⿹戈心
𫻫,⿹戈示
𫻬,⿱罒戈
𫻭,⿹𢦏巿
𫻮,⿰圭戈
𫻯,⿹戈肉
𫻰,⿹⿶戈人仌
𫻱,⿹戈交
𫻲,⿰求戈
𫻳,⿰𫻨中
𫻴,⿹⿶戈⿰丨⺊⺝
𫻵,⿰告戈
𫻶,⿰⿱𠃊丆⿵戊口
𫻷,⿰者戈
𫻸,⿱戎戎
𫻹,⿰尚戈
𫻺,⿰虎戈
𫻻,⿰兒戈
𫻼,⿹戈隹
𫻽,⿰成年
𫻾,⿹戈𱰭
𫻿,⿹戈壴
𫼀,⿰𥄎戈
𫼁,⿰尃戈
𫼂,⿰重伐
𫼃,⿹戈鳥
𫼄,⿰棗戈
𫼅,⿰喜戈
𫼆,⿰菐戈
𫼇,⿹戈買
𫼈,⿰㝷戈
𫼉,⿰户戈
𫼊,⿸户电
𫼋,⿸户圭
𫼌,⿰户共
𫼍,⿸户孚
𫼎,⿸户忤
𫼏,⿸户者
𫼐,⿸户具
𫼑,⿱𫼉𫲡
𫼒,⿱⿸户𣿕去
𫼓,⿹𠃍手
𫼔,⿰手刀
𫼕,⿰扌凢
𫼖,⿰扌久
𫼗,⿰扌马
𫼘,⿰扌丹
𫼙,⿰手氏
𫼚,⿰扌六
𫼛,⿰扌弔
𫼜,⿰手占
𫼝,⿰扌刍
𫼞,⿰扌乎
𫼟,⿰扌⿱𠂉𠃓
𫼠,⿰手主
𫼡,⿰扌㓜
𫼢,⿰扌𱤽
𫼣,⿰扌毕
𫼤,⿰扌则
𫼥,⿰扌岂
𫼦,⿰扌⿱八友
𫼧,⿰扌华
𫼨,⿰扌负
𫼩,⿰扌𱜢
𫼪,⿰扌产
𫼫,⿰扌闭
𫼬,⿰扌亦
𫼭,⿰扌㐫
𫼮,⿰扌农
𫼯,⿰扌边
𫼰,⿰扌如
𫼱,⿰扌贡
𫼲,⿰扌来
𫼳,⿰扌芒
𫼴,⿰手吕
𫼵,⿰扌卤
𫼶,⿰扌𭕆
𫼷,⿰手邑
𫼸,⿰扌𠇚
𫼹,⿰扌含
𫼺,⿰扌狂
𫼻,⿰扌伯
𫼼,⿰扌⿺廴斗
𫼽,⿰扌闷
𫼾,⿰扌级
𫼿,⿰手改
𫽀,⿰扌纳
𫽁,⿰扌连
𫽂,⿰技分
𫽃,⿰扌⿹戈火
𫽄,⿰扌亟
𫽅,⿰抾⿻丿⿻𠃌丶
𫽆,⿰扌匼
𫽇,⿰扌画
𫽈,⿰扌芙
𫽉,⿰扌歨
𫽊,⿰扌学
𫽋,⿰扌罗
𫽌,⿰投勿
𫽍,⿰扌𪠨
𫽎,⿰扌侈
𫽏,⿰扌⿱乍土
𫽐,⿰扌枭
𫽑,⿰殳抇
𫽒,⿰扌戽
𫽓,⿸护手
𫽔,⿰扌闹
𫽕,⿰扌变
𫽖,⿰扌阻
𫽗,⿰扌盃
𫽘,⿰扌勅
𫽙,⿰扌项
𫽚,⿰扌苟
𫽛,⿳⿰〢丰一⿱八𰀁
𫽜,⿰扌界
𫽝,⿰扌𪾋
𫽞,⿰扌哈
𫽟,⿰投召
𫽠,⿰扌𪽋
𫽡,⿰手盆
𫽢,⿰扌笃
𫽣,⿰扌将
𫽤,⿰扌𱪵
𫽥,⿰扌举
𫽦,⿰扌染
𫽧,⿰扌费
𫽨,⿰扌𡿺
𫽩,⿰扌𥘾
𫽪,⿰扌𡌥
𫽫,⿰扌顿
𫽬,⿱⿲扌生刀手
𫽭,⿰手員
𫽮,⿰扌党
𫽯,⿰虔手
𫽰,⿰拾日
𫽱,⿰扌⿱几采
𫽲,⿰扌袅
𫽳,⿰扌笔
𫽴,⿰扌宸
𫽵,⿰扌窇
𫽶,⿰把光
𫽷,⿱𡘽手
𫽸,⿰扌欵
𫽹,⿰抽聿
𫽺,⿰手曼
𫽻,⿰扌𱑏
𫽼,⿰扌野
𫽽,⿰扌𡭴
𫽾,⿰扌透
𫽿,⿰扌皐
𫾀,⿰扌婆
𫾁,⿰扌阎
𫾂,⿰扌琴
𫾃,⿰扌萧
𫾄,⿰扌量
𫾅,⿰捔半
𫾆,⿰扌寓
𫾇,⿰扌𦋐
𫾈,⿰扌滑
𫾉,⿰扌翚
𫾊,⿰扌碗
𫾋,⿰扌想
𫾌,⿱切⿰手宓
𫾍,⿰扌董
𫾎,⿰扌葡
𫾏,⿰扌筹
𫾐,⿰扌歴
𫾑,⿰扌箕
𫾒,⿰扌翠
𫾓,⿰扌㙯
𫾔,⿰扌遷
𫾕,⿰扌慕
𫾖,⿰拜員
𫾗,⿰扌論
𫾘,⿰扌潭
𫾙,⿰扌勳
𫾚,⿰扌磨
𫾛,⿰扌斂
𫾜,⿰扌⿳⿴𦥑爻一⿱八手
𫾝,⿰摩具
𫾞,⿰扌⿳宀瓜㼌
𫾟,⿰扌⿱𥫗睪
𫾠,⿰扌爕
𫾡,⿰扌籌
𫾢,⿰扌⿱艹獲
𫾣,⿰高支
𫾤,⿺堯支
𫾥,⿰支翟
𫾦,⿱𠂉攴
𫾧,⿰乇攵
𫾨,⿰文攵
𫾩,⿰乍攵
𫾪,⿰吉攵
𫾫,⿰吏攵
𫾬,⿰耳攵
𫾭,⿰朱攵
𫾮,⿰𫤫攵
𫾯,⿰𢇛攵
𫾰,⿲弓⿱丶⺀攵
𫾱,⿰𦣞攵
𫾲,⿰丽攴
𫾳,⿰寿攵
𫾴,⿰見攵
𫾵,⿰含攵
𫾶,⿰釆攵
𫾷,⿰㳄攵
𫾸,⿱卲攴
𫾹,⿰虎攵
𫾺,⿰⿱⿻〢口女攵
𫾻,⿰易攵
𫾼,⿰肴攵
𫾽,⿰命攵
𫾾,⿰⿱乑丂攵
𫾿,⿰念攴
𫿀,⿰京攵
𫿁,⿰苗攵
𫿂,⿰⿱𣦵贝攵
𫿃,⿰皇攵
𫿄,⿰⿱合口攵
𫿅,⿱㲋攴
𫿆,⿰𣶒攵
𫿇,⿰放且
𫿈,⿰𠥶攵
𫿉,⿰巸攵
𫿊,⿱䀠攴
𫿋,⿰⿱𠂉虎攵
𫿌,⿰能攵
𫿍,⿰黄攵
𫿎,⿱⿰⿱丨丆⿱戊口攴
𫿏,⿰𭾱攵
𫿐,⿰改所
𫿑,⿰⿸虍𫠤攵
𫿒,⿰爲攵
𫿓,⿰番攵
𫿔,⿰⿱兔⺝攵
𫿕,⿰放𬜥
𫿖,⿰⿱母貝攵
𫿗,⿰属攴
𫿘,⿰⿱臼豕攵
𫿙,⿰⿱𢆶酉攵
𫿚,⿰殿攵
𫿛,⿰𫵆攵
𫿜,⿰⿱告貝攵
𫿝,⿰𫃅攵
𫿞,⿸严敢
𫿟,⿱排𢼂
𫿠,⿰𬙸攵
𫿡,⿰麃攵
𫿢,⿰巤攵
𫿣,⿰𬄜攵
𫿤,⿰龍攵
𫿥,⿰炱敢
𫿦,⿰㣈攵
𫿧,⿰⿱㐭泉攵
𫿨,⿰放𫳭
𫿩,⿰豐攵
𫿪,⿰⿱𣆑貝⿱允攵
𫿫,⿰𬋝攵
𫿬,⿰𬁯攵
𫿭,⿱文二
𫿮,⿰正文
𫿯,⿱文𠕁
𫿰,⿰字文
𫿱,⿱林文
𫿲,⿰文燕
𫿳,⿱𰁜斗
𫿴,⿰斗孚
𫿵,⿰⿱八吕斗
𫿶,⿺鬼斗
𫿷,⿰⿱臾月斗
𫿸,⿱企斜
𫿹,⿰𱜢斤
𫿺,⿰𫩞斤
𫿻,⿰⿱木𠔽斤
𫿼,⿰⿱刅朩斤
𫿽,⿰喜斤
𫿾,⿰樂斤
𫿿,⿰斧尞
𬀀,⿸𭤨丩
𬀁,⿰夫㫃
𬀂,⿸𭤨帀
𬀃,⿸𭤨戈
𬀄,⿸𭤨爪
𬀅,⿸𭤨水
𬀆,⿸𭤨毌
𬀇,⿸𭤨古
𬀈,⿸𭤨史
𬀉,⿱方⿰方方
𬀊,⿳亠丷⿱㓁方
𬀋,⿸𭤨𦣻
𬀌,⿸𬀇儿
𬀍,⿸𭤨言
𬀎,⿰方配
𬀏,⿸𭤨⿸尹火
𬀐,⿸𭤨𢼄
𬀑,⿰方𬀷
𬀒,⿸𭤨虹
𬀓,⿸𭤨𤇷
𬀔,⿸𭤨涉
𬀕,⿸𭤨𰫝
𬀖,⿸𭤨舀
𬀗,⿰方葉
𬀘,⿸𭤨壺
𬀙,⿸𭤨焝
𬀚,⿸𭤨單
𬀛,⿰方齊
𬀜,⿸𭤨⿰舟言
𬀝,⿸𭤨滔
𬀞,⿸𭤨𫢀
𬀟,⿸𭤨⿰單人
𬀠,⿸𭤨⿰昏舟
𬀡,⿸𭤨⿱⿴𦥑田大
𬀢,⿸𭤨𮇷
𬀣,⿸𭤨輿
𬀤,⿸𭤨䲆
𬀥,⿰旡呙
𬀦,⿹𠀁日
𬀧,⿱日下
𬀨,⿰日久
𬀩,⿰日韦
𬀪,⿰日见
𬀫,⿺文日
𬀬,⿰日古
𬀭,⿱日卢
𬀮,⿰日对
𬀯,⿱日灰
𬀰,⿱日列
𬀱,⿰日岂
𬀲,⿰日关
𬀳,⿱日亦
𬀴,⿱龹日
𬀵,⿰早失
𬀶,⿰星刀
𬀷,⿱𠂉昜
𬀸,⿰日⿱文兀
𬀹,⿰日弟
𬀺,⿰已易
𬀻,⿰日坴
𬀼,⿱旦助
𬀽,⿱日⿻丅𦫽
𬀾,⿱日坤
𬀿,⿱日侖
𬁀,⿰昏少
𬁁,⿰日宜
𬁂,⿱珉日
𬁃,⿱日城
𬁄,⿱早坎
𬁅,⿰日虹
𬁆,⿰爰日
𬁇,⿰日重
𬁈,⿰日郎
𬁉,⿱𫢩日
𬁊,⿰日徐
𬁋,⿱日卿
𬁌,⿰昏𠅇
𬁍,⿰日羗
𬁎,⿰日容
𬁏,⿰对易
𬁐,⿱日⿰月余
𬁑,⿱日猪
𬁒,⿱日務
𬁓,⿰日⿱⿰丰丰日
𬁔,⿺是旱
𬁕,⿱日堯
𬁖,⿰星牢
𬁗,⿰日富
𬁘,⿰日阑
𬁙,⿰日萱
𬁚,⿰星臾
𬁛,⿰日廉
𬁜,⿰日夢
𬁝,⿱业⿸羊昌
𬁞,⿰日蕉
𬁟,⿱日寸
𬁠,⿱日乡
𬁡,⿱友日
𬁢,⿱𰁜日
𬁣,⿱⿰子丰日
𬁤,⿱卲日
𬁥,⿰考曲
𬁦,⿱⿰次刂日
𬁧,⿱显八
𬁨,⿱日朕
𬁩,⿱旂日
𬁪,⿱⿰子辛日
𬁫,⿰書且
𬁬,⿱晶卯
𬁭,⿰曾阿
𬁮,⿰曾忝
𬁯,⿱㣈日
𬁰,⿰月十
𬁱,⿰月才
𬁲,⿰月么
𬁳,⿰月马
𬁴,⿰月云
𬁵,⿰月区
𬁶,⿰五月
𬁷,⿰月夭
𬁸,⿰月仓
𬁹,⿱出⺝
𬁺,⿰月亚
𬁻,⿰月耒
𬁼,⿱次⺝
𬁽,⿰月员
𬁾,⿱𠇗月
𬁿,⿰月羌
𬂀,⿰月闰
𬂁,⿰月君
𬂂,⿰月罗
𬂃,⿱夜⺝
𬂄,⿹⿶戈⿱亠丷月
𬂅,⿰月单
𬂆,⿰朗⿱⺈丨
𬂇,⿰月班
𬂈,⿱⿸厂者⺝
𬂉,⿸𰮤贝
𬂊,⿰月冥
𬂋,⿱𢆶冐
𬂌,⿰月能
𬂍,⿰月𱑏
𬂎,⿰月⿱白𧰨
𬂏,⿱象⺝
𬂐,⿰月𧊒
𬂑,⿰有産
𬂒,⿰月聖
𬂓,⿰⺼⿱⺌冡
𬂔,⿰月䝉
𬂕,⿰肯氣
𬂖,⿱⿰象刂⺝
𬂗,⿰月皛
𬂘,⿱辥月
𬂙,⿰竜望
𬂚,⿱朔⿰朔朔
𬂛,⿻丨一
𬂜,⿰木一
𬂝,⿱木寸
𬂞,⿱上木
𬂟,⿰木⿹勹丿
𬂠,⿰木无
𬂡,⿰木五
𬂢,⿰木𭂫
𬂣,⿰木介
𬂤,⿰木丮
𬂥,⿰束七
𬂦,⿰木⿱屮㔾
𬂧,⿰未未
𬂨,⿰村⿱⺈丨
𬂩,⿰木夹
𬂪,⿰木𫑗
𬂫,⿱𠂤木
𬂬,⿰木仿
𬂭,⿰木向
𬂮,⿰木杀
𬂯,⿰木甶
𬂰,⿰木农
𬂱,⿱汤木
𬂲,⿰木亜
𬂳,⿰木巫
𬂴,⿰𡉣丮
𬂵,⿰木芆
𬂶,⿰木助
𬂷,⿰木⿱巾丏
𬂸,⿰枚少
𬂹,⿰木廷
𬂺,⿰木伯
𬂻,⿰木𫔭
𬂼,⿰木矣
𬂽,⿱林五
𬂾,⿱⿰木刅木
𬂿,⿰桎力
𬃀,⿰木规
𬃁,⿰木⿱耳又
𬃂,⿰林五
𬃃,⿰木⿱口𰋙
𬃄,⿳⺊𠕎木
𬃅,⿱束⿻中人
𬃆,⿰木岳
𬃇,⿰木𫞯
𬃈,⿰木𢼂
𬃉,⿰木舍
𬃊,⿰木质
𬃋,⿰木⿱宀台
𬃌,⿰木勆
𬃍,⿰木泊
𬃎,⿰木⿱亠糸
𬃏,⿰木宝
𬃐,⿰木戽
𬃑,⿰木⿱𦍌𫶧
𬃒,⿰木⿱刅木
𬃓,⿰木⿱皮口
𬃔,⿱朿束
𬃕,⿱林𠕵
𬃖,⿳十冖䂞
𬃗,⿰木厘
𬃘,⿰木贰
𬃙,⿰桮刂
𬃚,⿱埜厶
𬃛,⿰木项
𬃜,⿰木𧴦
𬃝,⿰木苗
𬃞,⿰木盺
𬃟,⿰木苹
𬃠,⿰木盆
𬃡,⿰木急
𬃢,⿰木𡬫
𬃣,⿰木爯
𬃤,⿰木𦥚
𬃥,⿱𫾩木
𬃦,⿰㭊戋
𬃧,⿰木冠
𬃨,⿱帝木
𬃩,⿰木𭩮
𬃪,⿰木奇
𬃫,⿰木宪
𬃬,⿰木亯
𬃭,⿳木冖束
𬃮,⿰木费
𬃯,⿰枼主
𬃰,⿰木恚
𬃱,⿰枯旦
𬃲,⿰林页
𬃳,⿰木盐
𬃴,⿰木栢
𬃵,⿰木⿱艹𠇔
𬃶,⿰木䒺
𬃷,⿱束束
𬃸,⿰木草
𬃹,⿰木荔
𬃺,⿰木⿱⺊囧
𬃻,⿰果吏
𬃼,⿰木恩
𬃽,⿰木𰇩
𬃾,⿰木荿
𬃿,⿱特木
𬄀,⿱⿰𣏐木大
𬄁,⿰木師
𬄂,⿰梹阝
𬄃,⿰木矩
𬄄,⿰桘木
𬄅,⿰木𣵀
𬄆,⿰木桊
𬄇,⿰木⿱酉火
𬄈,⿰木匾
𬄉,⿰木軝
𬄊,⿰木⿱者土
𬄋,⿰木⿱卝何
𬄌,⿰木𬜲
𬄍,⿰束侖
𬄎,⿰木敗
𬄏,⿰木第
𬄐,⿰𣏐隹
𬄑,⿰木凰
𬄒,⿰木⿱𠂉鬼
𬄓,⿰木衮
𬄔,⿰木窓
𬄕,⿱淮木
𬄖,⿰木⿱宀具
𬄗,⿰木組
𬄘,⿰木翌
𬄙,⿰木期
𬄚,⿰木惡
𬄛,⿰木㫷
𬄜,⿱林㐭
𬄝,⿰木項
𬄞,⿱未猪
𬄟,⿰木菲
𬄠,⿰木萘
𬄡,⿰木萠
𬄢,⿰木歮
𬄣,⿰木景
𬄤,⿰木萁
𬄥,⿰木𠷰
𬄦,⿰木⿱𰀢見
𬄧,⿱御木
𬄨,⿰木渠
𬄩,⿱隐木
𬄪,⿰木媒
𬄫,⿰木屠
𬄬,⿰木献
𬄭,⿰木遀
𬄮,⿰枯怛
𬄯,⿰木碁
𬄰,⿱林室
𬄱,⿰木𱽷
𬄲,⿰木葵
𬄳,⿰木𥂀
𬄴,⿰木𩶷
𬄵,⿰木舅
𬄶,⿰枋虽
𬄷,⿰柰柰
𬄸,⿰梀束
𬄹,⿰木𠃅
𬄺,⿰木夢
𬄻,⿰木⿱艹𭤶
𬄼,⿰木䟽
𬄽,⿰木⿱⺈買
𬄾,⿱火榮
𬄿,⿰木⿱𦍌取
𬅀,⿰木辣
𬅁,⿰木頡
𬅂,⿰枯悪
𬅃,⿱林⿰𠤕尤
𬅄,⿰未⿱成林
𬅅,⿰木⿳艹艹⿻半人
𬅆,⿰木⿳业十取
𬅇,⿰木⿱忠貝
𬅈,⿰木鄭
𬅉,⿰木𬞕
𬅊,⿰木興
𬅋,⿰木薪
𬅌,⿰象⿱⿰匚コ木
𬅍,⿳⿲木缶木大手
𬅎,⿰木甑
𬅏,⿳⿰𪱴木冖𡬠
𬅐,⿱林疑
𬅑,⿰木薰
𬅒,⿰木⿱曲⿸厂𰤷
𬅓,⿰束磊
𬅔,⿳⿲木缶木冖即
𬅕,⿳⿰𣏐木罒𡬠
𬅖,⿳棥罒即
𬅗,⿰裏⿱木每
𬅘,⿳⿰𪱴木罒𡬠
𬅙,⿳棥罒郎
𬅚,⿰木籠
𬅛,⿱林麗
𬅜,⿳⿰木誅罒𡬠
𬅝,⿱欠廾
𬅞,⿰于欠
𬅟,⿱欠心
𬅠,⿰叴欠
𬅡,⿰册欠
𬅢,⿰夹欠
𬅣,⿰舟欠
𬅤,⿰甫欠
𬅥,⿰呙欠
𬅦,⿰孚欠
𬅧,⿰次目
𬅨,⿰⿱㞢口欠
𬅩,⿰者欠
𬅪,⿰庚欠
𬅫,⿰贲欠
𬅬,⿰⿱䒑𠮷欠
𬅭,⿰⿱士𠖀欠
𬅮,⿰㫫欠
𬅯,⿰⿳日𠙼丨欠
𬅰,⿰斝欠
𬅱,⿰番欠
𬅲,⿰𱋾欠
𬅳,⿰欲闷
𬅴,⿰⿱棥示欠
𬅵,⿰⿱⿴𦥑䇂𠂤欠
𬅶,⿱冂止
𬅷,⿱刀止
𬅸,⿱上止
𬅹,⿱帀止
𬅺,⿱𣄼止
𬅻,⿱去止
𬅼,⿱朿止
𬅽,⿰𱐁止
𬅾,⿱辰止
𬅿,⿱此且
𬆀,⿱𣥖𠔼
𬆁,⿰𫭠兄
𬆂,⿱斩龰
𬆃,⿱正沛
𬆄,⿰正宜
𬆅,⿰尚正
𬆆,⿰歪卯
𬆇,⿰⿱止𬅶夭
𬆈,⿰正倘
𬆉,⿱斬龰
𬆊,⿰束𰙡
𬆋,⿱𣥖⿰午午
𬆌,⿱止靴
𬆍,⿱殸企
𬆎,⿰歳奴
𬆏,⿱止⿰止趾
𬆐,⿱𫭋𣥖
𬆑,⿰歹世
𬆒,⿰列⿱⺈丨
𬆓,⿱列井
𬆔,⿰歹朶
𬆕,⿱𭮁廾
𬆖,⿰歺作
𬆗,⿱台死
𬆘,⿰死安
𬆙,⿰歺鱼
𬆚,⿰歹录
𬆛,⿰歹𡿺
𬆜,⿰死碎
𬆝,⿰歹餐
𬆞,⿰殳亡
𬆟,⿰旡殳
𬆠,⿰少殳
𬆡,⿰灭殳
𬆢,⿰乍殳
𬆣,⿰⿱丿𡰥殳
𬆤,⿰朱殳
𬆥,⿰束殳
𬆦,⿰𰹲殳
𬆧,⿰告殳
𬆨,⿰隹殳
𬆩,⿰南殳
𬆪,⿰禹殳
𬆫,⿰⿳亠丷𬺻殳
𬆬,⿰癸殳
𬆭,⿹𣪊𡭕
𬆮,⿹𣪊鸟
𬆯,⿰⿳士冖多殳
𬆰,⿰⿱乂⿺者丶殳
𬆱,⿰⿱卯豆殳
𬆲,⿰⿳亠丷⿱冖豕殳
𬆳,⿰雍殳
𬆴,⿰⿱丰𠪩殳
𬆵,⿳㯤口殷
𬆶,⿸𠂇每
𬆷,⿰母叔
𬆸,⿰母禀
𬆹,⿰𠀬比
𬆺,⿰㲋比
𬆻,⿰𬴘比
𬆼,⿺毛千
𬆽,⿺毛云
𬆾,⿰毛见
𬆿,⿺毛勿
𬇀,⿺毛旦
𬇁,⿺毛岑
𬇂,⿺毛音
𬇃,⿱铍毛
𬇄,⿰宾毛
𬇅,⿺毛區
𬇆,⿺毛堯
𬇇,⿰叠毛
𬇈,⿺毛⿱𱐍𠂭
𬇉,⿰氐刀
𬇊,⿰氏氏
𬇋,⿸户氏
𬇌,⿱氏可
𬇍,⿱交氏
𬇎,⿰𠯑𠯑
𬇏,⿹气木
𬇐,⿹气电
𬇑,⿺气朴
𬇒,⿺气原
𬇓,⿹气達
𬇔,⿰水工
𬇕,⿰氵万
𬇖,⿰氵口
𬇗,⿰氵弓
𬇘,⿰氵专
𬇙,⿰氵贝
𬇚,⿰氵幻
𬇛,⿰氵𠀕
𬇜,⿱水冭
𬇝,⿰氵⿳一八〢
𬇞,⿰氵丙
𬇟,⿰氵氷
𬇠,⿰氵成
𬇡,⿰氵⿱口𫶧
𬇢,⿰氵吁
𬇣,⿰氵𱜢
𬇤,⿰氵字
𬇥,⿰氵龹
𬇦,⿱龹水
𬇧,⿰江中
𬇨,⿰氵志
𬇩,⿰氵杜
𬇪,⿰沐亍
𬇫,⿰氵把
𬇬,⿰氵严
𬇭,⿰沙下
𬇮,⿰没亡
𬇯,⿰氵判
𬇰,⿰氵闷
𬇱,⿰氵呇
𬇲,⿰氵𣏉
𬇳,⿸𱥱斤
𬇴,⿰氵局
𬇵,⿰氵⿱正与
𬇶,⿰求先
𬇷,⿰氵杳
𬇸,⿰污本
𬇹,⿰氵国
𬇺,⿰氵凮
𬇻,⿱⿰白子水
𬇼,⿰氵枭
𬇽,⿰氵肩
𬇾,⿰永克
𬇿,⿰氵𠧦
𬈀,⿰氵⿱文月
𬈁,⿰氵单
𬈂,⿰氵孟
𬈃,⿰氵⿱⿻
𬈄,⿱𭚫水
𬈅,⿰法中
𬈆,⿰氵勅
𬈇,⿰氵⿱丙木
𬈈,⿰汫正
𬈉,⿰氵垢
𬈊,⿰氵𣄰
𬈋,⿰氵𪾋
𬈌,⿰氵⿱日句
𬈍,⿰氵𦥚
𬈎,⿰氵科
𬈏,⿰氵笃
𬈐,⿰氵⿱㓁目
𬈑,⿰氵⿱冝八
𬈒,⿰氵冟
𬈓,⿰沈尼
𬈔,⿰氵畓
𬈕,⿰氵费
𬈖,⿲氵𫠩阝
𬈗,⿰氵挼
𬈘,⿰氵㳟
𬈙,⿰氵𥘿
𬈚,⿰清了
𬈛,⿰水原
𬈜,⿰氵⿱卝𠕽
𬈝,⿰氵⿱亼⿰月〣
𬈞,⿺洗心
𬈟,⿰氵⿳亠儿衣
𬈠,⿰氵畗
𬈡,⿱𡨄水
𬈢,⿰泣卯
𬈣,⿰氵竞
𬈤,⿰泥生
𬈥,⿰氵彬
𬈦,⿰氵厠
𬈧,⿰氵啬
𬈨,⿰氵圈
𬈩,⿰氵莆
𬈪,⿰氵⿱罒早
𬈫,⿰氵得
𬈬,⿰氵𢚩
𬈭,⿰氵動
𬈮,⿰氵堃
𬈯,⿰氵⿱㓁告
𬈰,⿱流止
𬈱,⿰氵颇
𬈲,⿰氵琪
𬈳,⿰氵雯
𬈴,⿰清中
𬈵,⿰氵⿱卝匊
𬈶,⿰氵紫
𬈷,⿰氵棠
𬈸,⿰氵菩
𬈹,⿰氵⿱夭金
𬈺,⿰氵悲
𬈻,⿰浩白
𬈼,⿰氵傕
𬈽,⿰浮平
𬈾,⿰活页
𬈿,⿰氵𡨴
𬉀,⿰氵旑
